@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.935473,0.032673,0.135544,9.129998,32.091782,122.501484,10.889042,111.612442,1.884638,0.167524,1.717114,113.774761,1.750381,5989.992765,0.958333,23,0.02439,1,0.97561,40,0.041667,1,0.958333,0.958333,0.958333,0.933943,0.998984,0.998333,0.953846,0.015478,0.984522,0.046154,0.95467,0.953846,0.953563,0.937263,0.997163,0.991556,0.947055,0.953846,0.002,0,0,0,0,0,22109,137058,17520,100,29.615385,?,0,0,0,0,-5015.390121,-5194.682361,-5245.444965,-5020.131186,-4917.131186,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913907,0.046875,0.177281,13.065502,41.855261,123.143425,28.588446,94.554978,1.894514,0.439822,1.454692,109.957931,1.69166,5792.335995,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,0.992754,0.985488,0.938462,0.026157,0.973843,0.061538,0.938443,0.938462,0.937166,0.91462,0.977076,0.957294,0.942117,0.938462,0.002,0,0.0156,0,15.6001,0,22178,137058,17520,96.923077,30.769231,?,0,0,0,0,-5121.965006,-5313.977454,-5365.755636,-5131.691808,-5024.691808,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,7,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.871032,0.045396,0.181933,12.653316,42.953581,123.143425,24.932949,98.210475,1.894514,0.383584,1.51093,108.836916,1.674414,5733.283459,1,23,0,0,1,42,0,0,1,1,1,1,1,1,0.907692,0.030967,0.969033,0.092308,0.907692,0.907692,0.906154,0.878008,0.992187,0.977602,0.889286,0.907692,0.002,0,0,0,0,0,22044,137058,17520,96.923077,28.846154,?,0,0,0,0,-4615.158746,-4784.071355,-4838.439823,-4621.876095,-4522.876095,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,8,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,586,66,65,1,0,98.484848,1.515152,0,0.979008,0.032405,0.123991,9.017769,29.220345,125.893143,11.444683,114.44846,1.907472,0.173404,1.734068,117.600067,1.781819,6199.636453,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.984848,0.00209,0.99791,0.015152,0.986532,0.984848,0.98505,0.982068,0.997273,0.994545,0.97723,0.984848,0.002,0,0,0,0,0,22178,136829,17749,98.484848,29.166667,?,0,0,0,0,-5199.65002,-5391.662468,-5439.691957,-5205.719348,-5098.719348,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,8,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,586,66,61,5,0,92.424242,7.575758,0,0.894837,0.043642,0.169925,12.14487,40.045569,125.893143,18.570359,107.322784,1.907472,0.281369,1.626103,113.374875,1.717801,5976.892904,0.958333,23,0.02381,1,0.97619,41,0.041667,1,0.958333,0.958333,0.958333,0.934524,0.997024,0.994786,0.924242,0.028885,0.971115,0.075758,0.926025,0.924242,0.924741,0.895769,0.991569,0.97624,0.930276,0.924242,0.002,0,0,0,0,0,22261,136829,17749,98.484848,29.924242,?,0,0,0,0,-5308.128044,-5510.520124,-5559.449403,-5316.730155,-5205.730155,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,8,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.914361,0.037733,0.152062,10.509699,35.871794,123.799654,14.998768,108.800886,1.90461,0.23075,1.67386,113.287833,1.74289,5971.264666,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.938462,0.017282,0.982718,0.061538,0.938462,0.938462,0.938462,0.92118,0.995056,0.98671,0.921528,0.938462,0.002,0,0.0156,0,15.6001,0,21944,137058,17520,98.461538,28.846154,?,0,0,0,0,-4527.227325,-4689.715596,-4741.131113,-4533.317434,-4438.317434,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,8,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.914389,0.038335,0.16566,10.712004,39.22192,122.501484,24.38999,98.111494,1.884638,0.375231,1.509408,112.183999,1.725908,5906.242574,0.875,21,0,0,1,41,0.125,3,1,0.875,0.933333,0.902962,0.996951,0.995059,0.938462,0.020201,0.979799,0.061538,0.944661,0.938462,0.939043,0.916102,0.985376,0.972828,0.945673,0.938462,0.002,0,0,0,0,0,22032,137058,17520,95.384615,28.076923,?,0,0,0,0,-4613.113851,-4782.026459,-4837.208276,-4620.644547,-4521.644547,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,8,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,65,0,0,100,0,0,1,0.020148,0.069654,5.629935,16.491475,122.501484,4.36965,118.131834,1.884638,0.067225,1.817413,118.131834,1.817413,6219.383108,1,24,0,0,1,41,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0.001,0,0,0,0,22032,137058,17520,100,29.230769,?,0,0,0,0,-4625.702098,-4794.614706,-4850.234567,-4633.670838,-4534.670838,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,8,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.91365,0.024494,0.112777,6.844363,26.701289,122.501484,6.879221,115.622263,1.884638,0.105834,1.778804,115.641696,1.779103,6088.282772,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,1,1,0.938462,0.023679,0.976321,0.061538,0.942388,0.938462,0.937789,0.917056,0.999077,0.996914,0.940674,0.938462,0.003,0,0,0,0,0,22170,137058,17520,100,27.692308,?,0,0,0,0,-4912.848653,-5104.861101,-5160.232097,-4926.168269,-4819.168269,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,8,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,58,7,0,89.230769,10.769231,0,0.848283,0.055729,0.196205,15.572625,46.453872,122.501484,22.382499,100.118985,1.884638,0.344346,1.540292,105.401639,1.621564,5549.166138,1,24,0.073171,3,0.926829,38,0,0,0.888889,1,0.941176,0.907661,0.994919,0.991823,0.892308,0.044459,0.955541,0.107692,0.890812,0.892308,0.887571,0.851416,0.987863,0.970063,0.883542,0.892308,0.003,0,0,0,0,0,21863,137058,17520,96.923077,29.230769,?,0,0,0,0,-4448.86307,-4600.971709,-4651.971397,-4452.907768,-4361.907768,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,8,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.891122,0.047623,0.190132,13.307389,45.01611,122.501484,35.738123,86.763361,1.884638,0.549817,1.334821,107.689152,1.656756,5669.598708,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.999492,0.998333,0.923077,0.032685,0.967315,0.076923,0.92614,0.923077,0.920057,0.897588,0.982564,0.956481,0.911078,0.923077,0.002,0,0,0,0,0,21932,137058,17520,93.846154,27.307692,?,0,0,0,0,-4435.848025,-4598.336296,-4655.50688,-4447.693201,-4352.693201,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,8,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.957321,0.037019,0.145608,10.295343,34.290898,124.155668,21.408622,102.747046,1.910087,0.329363,1.580724,114.549632,1.762302,6039.684479,1,23,0,0,1,42,0,0,1,1,1,1,1,1,0.969231,0.01097,0.98903,0.030769,0.969231,0.969231,0.969231,0.958261,0.988883,0.970449,0.970175,0.969231,0.002,0.001,0,0,0,0,22111,137058,17520,96.923077,30,?,0,0,0,0,-5001.80322,-5181.095461,-5233.369372,-5008.055594,-4905.055594,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,8,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.871795,0.043082,0.180405,11.969734,42.439245,124.441594,63.674514,60.767081,1.914486,0.979608,0.934878,109.69164,1.687564,5785.004392,1,23,0,0,1,42,0,0,1,1,1,1,1,1,0.907692,0.029014,0.970986,0.092308,0.907114,0.907692,0.906778,0.880035,0.978818,0.950785,0.882855,0.907692,0.003,0,0.0156,0,15.6001,0,21930,137058,17520,95.384615,28.076923,?,0,0,0,0,-4754.163311,-4916.651582,-4965.987624,-4758.173945,-4663.173945,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,9,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,586,66,62,4,0,93.939394,6.060606,0,0.915385,0.049061,0.181183,13.652778,42.69866,125.893143,45.132193,80.76095,1.907472,0.683821,1.223651,110.295132,1.671138,5814.535129,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.939394,0.020227,0.979773,0.060606,0.944444,0.939394,0.939012,0.923436,0.986405,0.950732,0.920985,0.939394,0.003,0,0,0,0,0,22001,136829,17749,95.454545,29.924242,?,0,0,0,0,-4548.354604,-4723.563082,-4777.199275,-4560.719946,-4461.719946,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,9,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,586,66,61,5,0,92.424242,7.575758,0,0.895238,0.04771,0.191176,13.276832,45.053628,125.893143,24.508548,101.384595,1.907472,0.371342,1.53613,112.069942,1.698029,5908.099505,0.916667,22,0.02381,1,0.97619,41,0.083333,2,0.956522,0.916667,0.93617,0.901393,0.988095,0.983151,0.924242,0.026127,0.973873,0.075758,0.924044,0.924242,0.923187,0.895252,0.98807,0.968658,0.922257,0.924242,0.002,0.001,0,0,0,0,21963,136829,17749,96.969697,28.787879,?,0,0,0,0,-4616.763276,-4775.296253,-4827.226297,-4619.493607,-4524.493607,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,9,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.957237,0.027426,0.13364,7.6389,31.525996,123.799654,15.919483,107.88017,1.90461,0.244915,1.659695,116.062861,1.785582,6117.533059,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.969231,0.008051,0.991949,0.030769,0.97175,0.969231,0.968792,0.961563,0.989689,0.980017,0.96068,0.969231,0.003,0.001,0,0,0,0,22196,137058,17520,98.461538,27.307692,?,0,0,0,0,-5444.566824,-5636.579272,-5679.014704,-5444.950876,-5337.950876,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,9,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.936045,0.027308,0.121016,7.594472,28.499447,124.155668,10.048048,114.107621,1.910087,0.154585,1.755502,116.915968,1.798707,6164.450665,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,1,1,0.953846,0.0152,0.9848,0.046154,0.955098,0.953846,0.953459,0.938981,0.998154,0.995128,0.947356,0.953846,0.002,0.001,0,0,0,0,22034,137058,17520,98.461538,28.461538,?,0,0,0,0,-4847.662805,-5016.575413,-5066.538653,-4849.974924,-4750.974924,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,9,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.892739,0.043847,0.165953,12.194313,39.082105,124.155668,27.735273,96.420396,1.910087,0.426697,1.483391,112.047969,1.723815,5907.783108,1,23,0.02381,1,0.97619,41,0,0,0.958333,1,0.978723,0.967221,1,1,0.923077,0.032104,0.967896,0.076923,0.924267,0.923077,0.920506,0.894871,0.977645,0.958985,0.923385,0.923077,0.002,0.001,0,0,0,0,21863,137058,17520,96.923077,29.230769,?,0,0,0,0,-4486.619512,-4638.728151,-4688.54952,-4489.48589,-4398.48589,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,9,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,58,7,0,89.230769,10.769231,0,0.849338,0.05655,0.208013,15.802038,49.249658,122.501484,27.998716,94.502768,1.884638,0.430749,1.453889,105.817274,1.627958,5571.048423,0.916667,22,0,0,1,41,0.083333,2,1,0.916667,0.956522,0.934896,0.998984,0.998333,0.892308,0.039264,0.960736,0.107692,0.897403,0.892308,0.892596,0.853883,0.985738,0.963675,0.898298,0.892308,0.002,0,0,0,0,0,22001,137058,17520,96.923077,29.615385,?,0,0,0,0,-4520.132204,-4695.340683,-4748.905179,-4532.341451,-4433.341451,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,9,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.93528,0.03342,0.129542,9.338745,30.67052,122.501484,10.223105,112.278379,1.884638,0.157279,1.72736,113.730134,1.749694,5987.643246,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.998984,0.998333,0.953846,0.018236,0.981764,0.046154,0.956385,0.953846,0.953893,0.937332,0.997417,0.993318,0.956816,0.953846,0.002,0,0.0156,0,15.6001,0,22192,137058,17520,100,30.384615,?,0,0,0,0,-5070.028203,-5259.700076,-5314.456412,-5080.392584,-4973.392584,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,9,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,62,3,0,95.384615,4.615385,0,0.935043,0.033036,0.14369,9.231199,34.020347,122.501484,18.061186,104.440299,1.884638,0.277864,1.606774,113.401552,1.744639,5970.344079,1,24,0,0,1,41,0,0,1,1,1,1,1,1,0.953846,0.019064,0.980936,0.046154,0.96014,0.953846,0.952971,0.940043,0.989605,0.978336,0.95393,0.953846,0.002,0.001,0,0,0,0,22170,137058,17520,96.923077,28.846154,?,0,0,0,0,-4850.568049,-5042.580496,-5098.490632,-4864.426804,-4757.426804,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,9,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.956854,0.028567,0.116497,7.982554,27.582154,122.501484,8.190316,114.311169,1.884638,0.126005,1.758633,115.068659,1.770287,6058.113629,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,1,1,0.969231,0.010862,0.989138,0.030769,0.971769,0.969231,0.968802,0.960167,0.998504,0.994838,0.960374,0.969231,0.002,0.001,0,0,0,0,22170,137058,17520,100,28.846154,?,0,0,0,0,-4897.23895,-5089.251398,-5144.549587,-4910.485759,-4803.485759,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,9,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,61,4,0,93.846154,6.153846,0,0.913535,0.044703,0.169085,12.479267,39.988704,122.78741,37.08161,85.7058,1.889037,0.570486,1.318551,109.426367,1.683483,5762.511325,1,24,0.02439,1,0.97561,40,0,0,0.96,1,0.979592,0.967773,0.998476,0.996597,0.938462,0.024076,0.975924,0.061538,0.944205,0.938462,0.938932,0.919533,0.991245,0.973093,0.93155,0.938462,0.002,0.001,0,0,0,0,22113,137058,17520,96.923077,29.615385,?,0,0,0,0,-5047.675938,-5226.968178,-5280.095421,-5054.781643,-4951.781643,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,10,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,586,66,62,4,0,93.939394,6.060606,0,0.915439,0.040342,0.161173,11.237365,38.024229,125.607217,18.597228,107.00999,1.90314,0.281776,1.621363,113.048437,1.712855,5958.177833,1,24,0,0,1,42,0,0,1,1,1,1,1,1,0.939394,0.018796,0.981204,0.060606,0.939949,0.939394,0.937987,0.922433,0.995554,0.985516,0.920536,0.939394,0.002,0.001,0.0156,0,15.6001,0,22180,136829,17749,96.969697,28.787879,?,0,0,0,0,-5220.197026,-5412.209474,-5459.578327,-5225.605718,-5118.605718,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,10,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,586,66,61,5,0,92.424242,7.575758,0,0.893993,0.041997,0.176976,11.698174,41.752501,125.607217,40.590878,85.016339,1.90314,0.615013,1.288126,112.008595,1.6971,5903.373336,1,24,0.02381,1,0.97619,41,0,0,0.96,1,0.979592,0.968061,1,1,0.924242,0.027454,0.972546,0.075758,0.923947,0.924242,0.920946,0.900178,0.982986,0.96356,0.904852,0.924242,0.003,0,0,0,0,0,22180,136829,17749,95.454545,27.651515,?,0,0,0,0,-4998.031863,-5190.044311,-5242.947059,-5008.974451,-4901.974451,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,10,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,59,6,0,90.769231,9.230769,0,0.870647,0.05013,0.175387,14.0079,41.525078,122.501484,18.570982,103.930502,1.884638,0.285707,1.598931,108.594863,1.67069,5717.282399,0.958333,23,0,0,1,41,0.041667,1,1,0.958333,0.978723,0.967221,0.998984,0.998333,0.907692,0.031171,0.968829,0.092308,0.914932,0.907692,0.909822,0.878854,0.992749,0.982067,0.902259,0.907692,0.002,0,0,0,0,0,21963,137058,17520,98.461538,29.615385,?,0,0,0,0,-4566.359479,-4724.892455,-4776.900041,-4569.086362,-4474.086362,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,10,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,60,5,0,92.307692,7.692308,0,0.891811,0.048723,0.17702,13.61489,41.911629,122.501484,25.01481,97.486674,1.884638,0.384843,1.499795,108.493991,1.669138,5711.971723,1,24,0.04878,2,0.95122,39,0,0,0.923077,1,0.96,0.937043,0.997967,0.996597,0.923077,0.030838,0.969162,0.076923,0.923521,0.923077,0.919932,0.895179,0.980106,0.958133,0.913879,0.923077,0.002,0.001,0,0,0,0,22178,137058,17520,96.923077,29.230769,?,0,0,0,0,-4956.940704,-5146.612577,-5205.454821,-4971.390994,-4864.390994,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,10,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20161104.1051,587,65,63,2,0,96.923077,3.076923,0,0.957237,0.029338,0.117813,8.177562,27.815222,123.143425,11.037501,112.105924,1.894514,0.169808,1.724707,115.881995,1.7828,6104.402369,0.956522,22,0,0,1,42,0.043478,1,1,0.956522,0.977778,0.96658,1,1,0.969231,0.010047,0.989953,0.030769,0.97265,0.969231,0.969757,0.958472,0.995857,0.984876,0.972982,0.969231,0.002,0.001,0,0,0,0,22040,137058,17520,98.461538,29.615385,?,0,0,0,0,-5049.88958,-5218.802188,-5266.122978,-5049.559249,-4950.559249,?,?,?,?
